g_m,g_T,g_r,g_q,g_sigma,g_eurocall
4.083355805,1.137819561,0.004557019,0.002638454,0.509044713,0.001616253
3.584122984,1.296618384,0.043791062,0.013457868,1.790746714,0.47281373
2.877567669,0.796478396,0.009202331,0.045869508,1.520397285,0.236480316
4.823042674,1.975628709,0.026623706,0.039965805,0.273988646,2.78E-06
4.550094318,1.437007895,0.028212902,0.034496575,1.050210814,0.123349242
2.717474672,0.879657368,0.051663396,0.034681716,1.921500938,0.427553141
2.025765114,0.649265498,0.000277429,0.029098811,0.628592773,0.023909396
4.230185179,1.391003059,0.058157644,0.048577832,0.529572335,0.004349604
3.82676547,0.906049842,0.076704573,0.019427699,0.220874851,2.57E-11
0.621743199,0.235251545,0.008376155,0.033823803,0.755805224,0.385059204
2.298727199,1.981108362,0.07902557,0.013136503,0.636769964,0.144867987
2.04272651,0.406178097,0.010384602,0.049034721,0.429380834,0.000451724
3.049898598,1.43492486,0.076704573,0.001504839,0.494337981,0.017263924
1.646833004,1.535775484,0.059067928,0.004911842,0.897132256,0.302838331
2.710135344,1.324158127,0.076623381,0.006961103,0.779814214,0.107547707
4.726337964,1.056964658,0.028490516,0.032356217,1.66024697,0.282936272
3.715442759,0.100481137,0.042549763,0.030619814,0.593882169,8.13E-14
3.020860576,0.541718721,0.056411343,0.042834229,1.743114466,0.208850673
2.937357053,1.412621108,0.079744711,0.017499256,1.66024697,0.490053747
1.718675945,1.531985975,0.008026527,0.00467554,1.23250064,0.429763508
3.0229463,0.551085349,0.007784567,0.046177099,0.650487488,0.002670536
0.94599895,0.769745461,0.032403129,0.037652587,0.327111161,0.134151114
2.735839704,0.83350016,0.064768155,0.008342111,0.89707051,0.073892585
4.444697959,0.288868559,0.031636017,0.033417047,0.950490888,0.000522554
0.670944217,1.793607175,0.05227527,0.049814674,1.055556284,0.56200589
4.195541891,0.273889273,0.043772563,0.015157286,0.215327266,9.27E-39
2.845727694,0.918431043,0.003794266,0.010665338,0.251155787,5.18E-07
3.164523441,0.487337435,0.021962192,0.043367894,0.431552453,6.92E-06
1.580086657,1.729415135,0.010568401,0.040515108,0.335302737,0.032085788
3.92210166,1.428061073,0.006593145,0.008168755,0.244560062,1.58E-07
0.268951287,0.858282928,0.068029978,0.047680139,0.614553863,0.707097698
0.925693466,1.570361856,0.074387191,0.042940958,0.208563239,0.157431568
0.580453134,1.504912984,0.011555392,0.042053231,0.182861822,0.36898157
0.675491454,0.165683016,0.057449754,0.018257869,1.028398077,0.358607789
1.738918797,1.273018011,0.028212902,0.010561376,0.937018123,0.249874758
2.544604233,1.097067425,0.059597222,0.001966092,1.090529531,0.205901895
2.745721272,1.082671078,0.006931229,0.023116266,1.181387878,0.202063541
2.553205413,1.692023639,0.057283723,0.03870788,0.874840102,0.184610933
3.9208631,0.898481305,0.058786828,0.049814674,1.411132899,0.177143154
2.900731984,0.175414166,0.036606474,0.001581143,1.754526416,0.0398104
1.391766028,0.273553635,0.05761925,0.041602191,0.364943804,0.003961307
4.027059073,0.366145763,0.036889471,0.000372803,1.121358136,0.010031586
0.30373977,0.420127288,0.024608518,0.009482754,0.70258363,0.695731992
2.12422999,1.183841038,0.01407556,0.028453787,0.938107106,0.175089077
3.158716496,0.727597111,0.03371997,0.014893461,0.579908953,0.003107623
4.145683372,1.387081004,0.031096638,0.02136049,0.341230652,4.44E-05
2.54586639,0.501072457,0.077690913,0.033588005,0.143215347,1.93E-21
0.621743199,1.570361856,0.078240154,0.049933302,1.953695644,0.769157775
4.55419206,0.848542891,0.006081693,0.006977463,1.250666549,0.09581115
2.34072531,1.961825626,0.006871668,0.0112298,1.449716469,0.533793588
3.549383263,1.692328821,0.068628696,0.031909818,1.43939351,0.402415562
4.47315509,0.946456374,0.011043834,0.01676599,0.976810458,0.044260499
2.637029135,1.67274981,0.063533975,0.004874709,0.437360882,0.022489225
4.726337964,1.313156798,0.069025761,0.041631657,0.993446755,0.08732106
4.695812802,0.273553635,0.058190213,0.026781624,0.619475614,1.38E-07
4.490660637,0.030257416,0.067784542,0.044096717,0.18597344,0
3.981299836,1.013303315,0.049784148,0.019821592,1.928384628,0.415150271
0.281582556,0.072008702,0.030179129,0.03451488,0.416726108,0.716546418
3.882106241,0.241991154,0.034424046,0.002255585,0.245962103,7.85E-31
3.106749017,0.399431599,0.022265896,0.044310282,1.981214625,0.189706887
1.217275002,1.982591735,0.060988972,0.030941837,0.93882291,0.429282435
1.14724399,1.763530628,0.003552178,0.024611121,0.900298641,0.385139299
2.744394806,0.227114499,0.038062345,0.031054326,0.328592403,2.33E-12
0.488890123,0.570219859,0.071793169,0.017331181,0.528337069,0.524072638
2.279906359,1.893790274,0.05227527,0.008985806,0.877782256,0.257145798
0.641724891,1.013340673,0.067166083,0.046557278,1.862450819,0.694379216
1.873270273,1.200805662,0.06230678,0.044329039,0.76621035,0.141141731
3.022219201,1.156484433,0.012532657,0.017466319,0.743505291,0.048361999
0.5979526,0.106489183,0.03733124,0.022720776,0.7988874,0.403798056
0.388214926,1.084535575,0.041789736,0.022539857,1.492289247,0.734254936
0.556298635,0.881599227,0.034654309,0.030536212,1.520397285,0.640971141
3.488110014,0.076108104,0.078001745,0.024414887,1.480312293,0.000239314
3.334987788,0.288868559,0.056026262,0.01641518,1.25344485,0.017906379
2.168499691,1.175140714,0.026471488,0.008020868,1.862450819,0.555510846
1.951418909,1.221188246,0.039996471,0.034741084,1.474107524,0.424653398
0.583046361,0.745071733,0.03268778,0.025125604,0.583556531,0.438641039
1.078719749,0.168876323,0.07092468,0.049968332,1.751123274,0.25333781
0.364295313,1.911258389,0.006892972,0.035737882,0.340204418,0.576538445
2.484051123,0.914693675,0.053576462,0.046911499,1.546404813,0.318811696
1.48225894,1.532476454,0.024948099,0.02918042,0.301331643,0.03120845
3.981299836,1.874269096,0.041281194,0.014085642,1.896569034,0.634258481
1.710474513,0.663618155,0.042362329,0.032428499,1.753976616,0.389906935
1.102529306,0.443326342,0.009587257,0.008005671,0.213374651,0.021851565
3.572542195,0.748000841,0.012222352,0.026116597,0.746204002,0.010092565
0.636533238,0.034148446,0.007313366,0.021529928,1.965800824,0.377620201
0.635784391,1.16076411,0.002214732,0.030364612,1.790746714,0.706645533
3.239996281,1.935630061,0.053576462,0.013024167,0.133856355,9.68E-11
2.745721272,1.269358803,0.067718163,0.002638454,0.301331643,0.00050755
4.027059073,1.000463794,0.072811299,0.004158136,0.531641308,0.002058027
3.199960743,1.444110369,0.041300028,0.04123243,0.456388344,0.005480102
4.451322619,0.27753555,0.071386539,0.031365658,0.701709976,5.19E-06
0.724588949,1.130661607,0.065114244,0.049055243,1.864059678,0.691319517
3.449640214,0.366423396,0.002580162,0.043594811,0.242375672,2.02E-19
4.994604305,0.348058412,0.059415239,0.026950946,1.624375498,0.038416425
4.701501144,0.915132731,0.021493767,0.017519266,0.923921399,0.02848011
3.504616207,0.881599227,0.056665238,0.041984253,1.8945561,0.367593857
0.624264793,0.273837327,0.077690913,0.017466319,1.238787317,0.44818363
0.741040181,0.462309381,0.035513043,0.043289915,0.894015746,0.352515666
3.82676547,0.85458612,0.023325407,0.048562187,1.267660372,0.11987104
0.873822822,0.0163542,0.007492101,0.01736223,0.051950213,0.126000333
2.731701359,0.353992012,0.010384602,0.044092853,0.219519749,9.22E-17
3.083807518,0.10730586,0.022265896,0.006977463,0.298755109,1.08E-32
3.915999352,1.743144909,0.056218842,0.010522719,1.684433562,0.528926438
2.981637196,1.082671078,0.050348077,0.045900046,0.984483978,0.114128104
1.828976881,1.097130099,0.027980854,0.01459153,0.436592415,0.027705372
1.473569669,0.095328699,0.010707322,0.023691133,0.748278736,0.00530451
0.315863629,0.83350016,0.079954081,0.033065429,1.556521032,0.750981992
1.23212023,1.987216026,0.003711603,0.024414887,0.915382114,0.396710921
3.908370061,0.323488638,0.004155946,0.010005283,1.492849982,0.035771268
1.472940393,1.096347081,0.000540098,0.048776218,0.448257264,0.051052882
2.730611979,0.291203704,0.077428031,0.007512475,1.337044986,0.044635349
3.325163536,1.252302265,0.058688769,0.019467251,0.327111161,0.000140483
2.390039538,0.437354301,0.03549281,0.026950946,0.236207651,5.64E-10
3.237755544,1.683239516,0.013475178,0.039739609,1.953695644,0.606191667
0.857704194,0.034672476,0.000867311,0.041948764,0.867484864,0.154746518
2.935453221,0.802095652,0.057530107,0.006294168,1.135122027,0.125694453
4.28023262,1.001610401,0.069874507,0.046922636,1.96500677,0.399512748
2.657277798,1.175140714,0.02422961,0.009584668,0.866024138,0.111581863
2.688086808,1.44159787,0.007036578,0.039552787,0.879340691,0.132486124
4.517509967,0.860028024,0.075998688,0.009846698,1.527030011,0.196686856
3.926735083,1.437007895,0.01960985,0.017867244,0.670079868,0.026692829
1.086936064,1.98219466,0.079954081,0.008144065,0.204569686,0.139893227
0.541028519,1.702662615,0.014732098,0.038440166,1.287342174,0.66235563
2.730611979,0.652288524,0.079954081,0.009932262,0.152680336,9.23E-17
1.972976718,1.888002016,0.02540829,0.035408326,0.671730144,0.149267688
1.538395089,0.175414166,0.077843089,0.003216566,1.179938849,0.066293516
4.723621491,0.85458612,0.035218387,0.03787456,0.719189816,0.004374112
3.461533934,0.03741069,0.035727996,0.004158136,0.107494771,0
2.217410757,0.263067364,0.01116675,0.016181884,1.570931798,0.096454887
0.454701854,1.121999626,0.075728523,0.029155053,1.778384632,0.758414998
1.862906498,1.495673634,0.020056328,0.024205238,1.551902242,0.524399071
2.747294946,0.986119613,0.07902557,0.019282754,1.764684021,0.42060875
3.395063175,1.912443799,0.069438996,0.047946534,1.338889362,0.384309688
1.090864496,1.250755704,0.048690884,0.044438159,1.595726954,0.579346841
2.935453221,0.191457101,0.076293009,0.043392003,0.625542339,4.85E-06
4.367561573,0.051404207,0.031540603,0.009765301,1.833277682,4.17E-05
2.812150914,0.24546556,0.026471488,0.046307402,1.514643878,0.045048504
3.46862413,1.588804344,0.079954081,0.013447928,0.755805224,0.086604174
3.223317104,1.865229615,0.059597222,0.023457321,0.958381023,0.21337675
3.908471173,0.207653538,0.001392538,0.021483902,0.516095092,2.29E-10
1.090864496,0.095328699,0.048320931,0.014821471,0.572275585,0.037808211
3.106749017,0.585492616,0.04516247,0.045672269,0.687337336,0.004860027
4.454907273,0.802766201,0.059415239,0.004909137,0.7105969,0.004908942
1.472940393,1.325974036,0.03310791,0.003168531,1.253776395,0.445270535
0.675491454,1.948816939,0.0016671,0.000372803,1.158769047,0.660538658
0.676113228,1.488420805,0.056216888,0.008342111,0.791094199,0.511567128
4.149885093,0.715672953,0.000277429,0.044465343,1.028398077,0.031806698
2.34072531,1.375858217,0.045347256,0.035423891,0.625694538,0.064349433
2.135647396,0.900035603,0.042514635,0.031365658,0.797237134,0.086791818
2.54586639,1.438264516,0.027072073,0.000937578,1.634687558,0.514196868
2.854518151,0.467938447,0.038532411,0.006102717,1.220444953,0.068213811
4.579775237,0.284438699,0.022527257,0.011766353,1.452735982,0.014696788
2.07579189,0.604211575,0.070947295,0.031352143,0.879340691,0.071866772
0.456059117,0.100481137,0.058157644,0.01361194,0.519585644,0.545231414
2.407458628,0.629090335,0.006593145,0.026045171,1.44470502,0.200117626
4.28023262,1.086571344,0.003267089,0.000873339,0.519585644,0.001227287
0.488890123,1.428061073,0.074050792,0.048111954,0.330664034,0.496493368
3.132356132,1.382151529,0.054105153,0.004909137,1.084746918,0.214235111
1.069376356,0.111014805,0.039655874,0.026417795,0.69552531,0.065056137
0.911598965,1.695314849,0.027393335,0.044493517,0.728844851,0.357162208
3.158716496,0.301148374,0.010900511,0.043539597,0.967141739,0.004629548
4.666787762,0.903189637,0.049327894,0.008391921,0.503562086,0.000225598
4.034438678,1.84254167,0.021215439,0.031962619,0.755805224,0.068709558
3.152200943,0.207653538,0.050237206,0.015157661,1.520397285,0.024311239
4.559601056,1.935752924,0.076320944,0.027794986,0.431148319,0.003295497
0.251436874,0.501072457,0.07489386,0.033000654,1.289747106,0.752592959
2.683492141,0.619898402,0.01135594,0.006319396,1.920774944,0.327400135
4.529719457,0.526396399,0.031001942,0.02509566,1.860557802,0.161931132
2.585918939,0.387201055,0.069050292,0.03809557,1.060488131,0.034958336
3.66275463,1.368867194,0.031096638,0.020632495,0.733122525,0.043772104
3.728627647,1.819154105,0.027581949,0.01641518,1.180692856,0.288078278
2.430477361,1.44589338,0.070592244,0.044235133,1.258241697,0.3357754
3.342772521,1.200046993,0.060951269,0.046801286,0.650310743,0.022893771
4.379101201,1.734499755,0.022463535,0.036647035,0.245962103,2.26E-07
2.476727234,0.630530331,0.060457744,0.019728289,1.660839658,0.270647568
3.302751032,0.501072457,0.004090768,0.028747911,1.092872858,0.033669269
3.291238171,0.871052839,0.061803711,0.046535448,1.271488178,0.155329185
3.832281229,1.043865382,0.019376518,0.007379209,0.204569686,5.77E-12
4.403189147,0.76134711,0.028112926,0.01938239,0.635236996,0.001325072
2.845727694,1.082671078,0.074956885,0.03693708,1.406614734,0.292957921
1.335848109,0.095808026,0.035604208,0.016823373,1.680483495,0.107146314
4.695812802,0.444763718,0.075077171,0.0066267,0.475289349,1.11E-07
4.308819466,1.888002016,0.02443591,0.034177926,0.946107144,0.141450346
4.568284517,1.658436026,0.067685192,0.025852603,1.554658626,0.411008655
4.517509967,0.669200173,0.039658744,0.002608506,1.568674013,0.144073957
4.731049401,1.382151529,0.058041801,0.049868813,1.752696018,0.405911052
1.785032539,1.84254167,0.038140257,0.043539597,0.248515421,0.006735593
1.102328315,1.214006,0.030330494,0.022129524,0.096244444,0.01239591
2.124209207,1.72885515,0.006129665,0.018257869,1.457012931,0.506050384
1.781135206,1.525403768,0.037706723,0.008534557,0.080361841,8.92E-10
0.580453134,0.47017933,0.069425339,0.040468855,0.620496218,0.433186945
1.951418909,1.298481024,0.066158332,0.041538519,0.572275585,0.071606316
0.990768876,1.523339216,0.077468336,0.049622549,0.219519749,0.122508857
3.376338723,1.535775484,0.000867645,0.024946477,1.333855799,0.316841999
3.838094232,1.991257317,0.070947295,0.036027619,0.489389007,0.014725709
2.608985501,0.341839048,0.061975239,0.042228531,1.149901949,0.036249522
2.58841008,1.502199063,0.070093066,0.009512657,0.970972338,0.22431224
1.978748671,1.994409219,0.01150476,0.031278089,0.091454701,3.34E-10
4.532569536,1.007211179,0.079744711,0.031512764,1.520397285,0.231149818
2.981637196,0.659856018,0.017143877,0.039062421,0.502710987,0.000696138
0.647315811,0.168876323,0.000277429,0.02509566,1.352758806,0.403308677
0.696246666,1.918018031,0.041894867,0.040925563,1.383653373,0.666397338
0.251436874,0.201015407,0.045622326,0.001294694,0.989006815,0.75064948
3.571963723,1.448840363,0.024558441,0.049868813,0.857529487,0.08205082
4.840262057,0.151053988,0.004090768,0.046309582,0.220874851,2.93E-78
1.257217052,0.727574706,0.030330494,0.018564287,0.329529098,0.038064065
0.326783788,1.368867194,0.011261643,6.86E-05,1.199880125,0.759895999
1.102328315,0.813631143,0.045837756,0.016624453,1.940478913,0.596256916
2.943183665,0.56486824,0.019072146,0.030163139,1.090529531,0.056498557
2.178301645,1.753996514,0.064561036,0.048797345,0.932027519,0.247895424
2.696405475,0.890915105,0.014492166,0.005844621,1.8945561,0.433412922
4.9022338,1.878665549,0.019376518,0.008356008,0.835546261,0.086254095
3.882106241,1.214006,0.049537141,0.027226218,1.986343483,0.502175332
4.3690789,1.127920906,0.006129665,0.013447928,1.604151957,0.300712708
4.077997315,1.440161577,0.039033142,0.02413212,1.507042484,0.353176651
1.302318834,1.057026235,0.048652358,0.013086886,0.168808941,0.008606295
0.674556717,1.975053996,0.00930252,0.049055243,0.844426063,0.484436256
4.529719457,0.619898402,0.006865466,0.021076995,1.402441533,0.080906999
4.281960925,1.520094502,0.058301621,0.030410446,0.650310743,0.022962313
2.096138465,1.819154105,0.025020383,0.046610762,0.314250568,0.007312322
0.326783788,1.469581917,0.019223227,0.041029072,0.448147289,0.62625714
4.414904478,0.460939107,0.012913274,0.043633839,0.475938522,2.30E-07
3.08967447,1.011882396,0.002124185,0.006515568,1.39873334,0.253967455
2.271968084,1.112481991,0.037047865,0.011888245,1.553384584,0.413122491
2.030878172,0.10730586,0.006954068,0.033588005,1.931450873,0.056923539
0.388214926,0.027879242,0.070592244,0.032185587,0.389152692,0.611651445
0.215526425,1.179182252,0.0423978,0.043640904,1.703568227,0.817442062
4.047930023,1.112023352,0.068366187,0.048396954,0.523767,0.002077288
4.308819466,1.246952879,0.009821519,0.041950091,1.478963769,0.266858171
4.499779798,1.112380343,0.057988471,0.025162484,1.350194922,0.192971745
4.09574535,0.953294967,0.030384529,0.02136049,0.242375672,1.19E-10
1.750114292,1.213842111,0.041208356,0.008005671,0.980384757,0.262766786
0.964332266,0.522514635,0.032991219,0.01576306,0.523767,0.16861643
4.468416628,0.207653538,0.072281869,0.024901303,1.076321463,0.000340909
0.940770717,0.561048595,0.015432822,0.010522719,1.181387878,0.360847529
1.610003042,1.535839366,0.062242096,0.043715694,1.252030378,0.432263346
1.149748974,0.484573264,0.077690913,0.018756248,1.228805134,0.291972019
0.294456622,1.300251601,0.040045214,0.048776218,0.879340691,0.685076811
3.107615935,1.008657791,0.012532657,0.044873084,1.860557802,0.411484664
2.854518151,1.298481024,0.042549763,0.047840665,0.76465381,0.071325945
4.032858283,1.591218867,0.067974435,0.000783955,1.472538289,0.402691259
